8	A.Eur	Methanococcus	M mmad			MMJJ_09370MMJJ_15710	MMJJ_00080	MMJJ_00110	MMJJ_00100	MMJJ_12710MMJJ_12720	MMJJ_12730	MMJJ_12740	MMJJ_12750	MMJJ_12760		MMJJ_12700	MMJJ_12690	MMJJ_12770	MMJJ_12810	MMJJ_12780				MMJJ_01720MMJJ_11320	MMJJ_16900MMJJ_17970	MMJJ_16910MMJJ_17960			MMJJ_01720MMJJ_11320	MMJJ_16900MMJJ_17970	MMJJ_16910MMJJ_17960	MMJJ_01760MMJJ_11330	MMJJ_01740MMJJ_11350	MMJJ_01750MMJJ_11340	MMJJ_09470MMJJ_15440	MMJJ_09460MMJJ_15460
9	A.Eur	Methanothermococcus	M mok			Metok_1401	Metok_0742Metok_0743	Metok_0142	Metok_0141	Metok_0951	Metok_0952	Metok_0953	Metok_0954	Metok_0955	Metok_0950	Metok_0949	Metok_0948	Metok_0956	Metok_0960	Metok_0957				Metok_0186Metok_0823	Metok_0032	Metok_0031			Metok_0186Metok_0823	Metok_0032	Metok_0031	Metok_0181	Metok_0183Metok_0821	Metok_0182Metok_0822	Metok_1223Metok_0188	Metok_1224Metok_0189
10	A.Eur	Methanothermobacter	M mth			MTH_701MTH_217	MTH_1710	MTH_1713	MTH_1712	MTH_1159MTH_1062	MTH_1160	MTH_1161	MTH_1162	MTH_1163	MTH_1158	MTH_1157	MTH_1156	MTH_1129MTH_1164	MTH_1132MTH_1168	MTH_1130MTH_1165				MTH_1381	MTH_1879	MTH_1878			MTH_1381	MTH_1879	MTH_1878	MTH_1138MTH_1136	MTH_1134	MTH_1135	MTH_1140	MTH_1139
11	A.Eur	Methanothermobacter	M mmg			MTBMA_c10890MTBMA_c01900MTBMA_c06650	MTBMA_c02890	MTBMA_c02920	MTBMA_c02910	MTBMA_c14500MTBMA_c15430	MTBMA_c15440	MTBMA_c15450	MTBMA_c15460	MTBMA_c15470	MTBMA_c15420	MTBMA_c15410	MTBMA_c15400	MTBMA_c15120MTBMA_c15480	MTBMA_c15150MTBMA_c15520	MTBMA_c15130MTBMA_c15490				MTBMA_c17680	MTBMA_c04500	MTBMA_c04490	MTBMA_c05890		MTBMA_c17680	MTBMA_c04500	MTBMA_c04490	MTBMA_c15210MTBMA_c15190	MTBMA_c15170	MTBMA_c15180	MTBMA_c15230	MTBMA_c15220
12	A.Eur	Methanothermobacter	M mwo			MWSIV6_0149MWSIV6_0629MWSIV6_1078	MWSIV6_0251	MWSIV6_0254	MWSIV6_0253	MWSIV6_1448MWSIV6_1551	MWSIV6_1552	MWSIV6_1553	MWSIV6_1554	MWSIV6_1555	MWSIV6_1550	MWSIV6_1549	MWSIV6_1548	MWSIV6_1521MWSIV6_1556	MWSIV6_1524MWSIV6_1560	MWSIV6_1522MWSIV6_1557				MWSIV6_1762	MWSIV6_0410	MWSIV6_0409			MWSIV6_1762	MWSIV6_0410	MWSIV6_0409	MWSIV6_1528MWSIV6_1530	MWSIV6_1526	MWSIV6_1527	MWSIV6_0697MWSIV6_1532	MWSIV6_1531MWSIV6_0698
13	A.Eur	Methanothermobacter	M metc			MTCT_1462MTCT_0630MTCT_0179	MTCT_1563	MTCT_1566	MTCT_1565	MTCT_1053MTCT_0963	MTCT_1054	MTCT_1055	MTCT_1056	MTCT_1057	MTCT_1052	MTCT_1051	MTCT_1050	MTCT_1022MTCT_1058	MTCT_1062MTCT_1025	MTCT_1023MTCT_1059				MTCT_1255	MTCT_1717	MTCT_1716	MTCT_0104		MTCT_1255	MTCT_1717	MTCT_1716	MTCT_1029MTCT_1031	MTCT_1027	MTCT_1028	MTCT_1439MTCT_1033	MTCT_1438MTCT_1032
14	A.Eur	Methanothermobacter	M mete			tca_00197tca_01553tca_00676	tca_01657	tca_01660	tca_01659	tca_01026tca_01116	tca_01117	tca_01118	tca_01119	tca_01120	tca_01115	tca_01114	tca_01113	tca_01085tca_01121	tca_01088tca_01125	tca_01086tca_01122				tca_01335	tca_01815	tca_01814	tca_00123		tca_01335	tca_01815	tca_01814	tca_01092tca_01094	tca_01090	tca_01091	tca_01096	tca_01095
15	A.Eur	Methanothermobacter	M metk			FVF72_08040FVF72_01220FVF72_03600	FVF72_03115	FVF72_03100	FVF72_03105	FVF72_06280FVF72_05790	FVF72_05785	FVF72_05780	FVF72_05775	FVF72_05770	FVF72_05795	FVF72_05800	FVF72_05805	FVF72_05940FVF72_05765	FVF72_05925FVF72_05745	FVF72_05935FVF72_05760				FVF72_04675	FVF72_02310	FVF72_02315	FVF72_01610		FVF72_04675	FVF72_02310	FVF72_02315	FVF72_05895FVF72_05905	FVF72_05915	FVF72_05910	FVF72_05885	FVF72_05890
16	A.Eur	Methanothermobacter	M mthm			FZP57_02990FZP57_05115	FZP57_01135	FZP57_01150	FZP57_01145	FZP57_06935FZP57_07430	FZP57_07435	FZP57_07440	FZP57_07445	FZP57_07450	FZP57_07425	FZP57_07420	FZP57_07415	FZP57_07280FZP57_07455	FZP57_07295FZP57_07475	FZP57_07285FZP57_07460				FZP57_08625	FZP57_01925	FZP57_01920			FZP57_08625	FZP57_01925	FZP57_01920	FZP57_07315FZP57_07325	FZP57_07305	FZP57_07310	FZP57_03345FZP57_07335	FZP57_03350FZP57_07330
17	A.Eur	Methanothermobacter	M metj			FZP68_01110FZP68_05655	FZP68_06140	FZP68_06155	FZP68_06150	FZP68_03245FZP68_03700	FZP68_03240	FZP68_03235	FZP68_03230	FZP68_03225	FZP68_03250	FZP68_03255	FZP68_03260	FZP68_03220FZP68_03395	FZP68_03200FZP68_03380	FZP68_03215FZP68_03390				FZP68_02100	FZP68_06955	FZP68_06950			FZP68_02100	FZP68_06955	FZP68_06950	FZP68_03350FZP68_03360	FZP68_03370	FZP68_03365	FZP68_03340	FZP68_03345
18	A.Eur	Methanobrevibacter	M maro			MarbSA_03690MarbSA_03710MarbSA_19620	MarbSA_08790	MarbSA_08760	MarbSA_08770	MarbSA_15470	MarbSA_15460	MarbSA_15450	MarbSA_15440	MarbSA_15430	MarbSA_15480	MarbSA_15490	MarbSA_15500	MarbSA_15420	MarbSA_15380	MarbSA_15410	MarbSA_15570	MarbSA_01720MarbSA_15580	MarbSA_01730MarbSA_15590	MarbSA_12720	MarbSA_07060	MarbSA_07070			MarbSA_12720	MarbSA_07060	MarbSA_07070	MarbSA_15620	MarbSA_15640	MarbSA_15630	MarbSA_13560	MarbSA_13570
19	A.Eur	Methanobacterium	M mel			Metbo_1898Metbo_1715Metbo_2455Metbo_0567	Metbo_0464	Metbo_0467	Metbo_0466	Metbo_0358	Metbo_0357	Metbo_0356	Metbo_0355	Metbo_0354	Metbo_0359	Metbo_0360	Metbo_0361	Metbo_0353Metbo_2281	Metbo_0349Metbo_2278	Metbo_0352Metbo_2280	Metbo_1205Metbo_2477	Metbo_1206Metbo_2478Metbo_1249	Metbo_1207Metbo_2479	Metbo_0164	Metbo_0701	Metbo_0700			Metbo_0164	Metbo_0701	Metbo_0700	Metbo_0368	Metbo_0370Metbo_0639	Metbo_0369Metbo_0640		
20	A.Eur	Methanobacterium	M mew			MSWAN_0186MSWAN_1837MSWAN_0738	MSWAN_1932	MSWAN_1929	MSWAN_1930	MSWAN_2051	MSWAN_2052	MSWAN_2053	MSWAN_2054	MSWAN_2055	MSWAN_2050	MSWAN_2049	MSWAN_2048	MSWAN_2056	MSWAN_2060	MSWAN_2057	MSWAN_1005MSWAN_0048	MSWAN_1004MSWAN_0047	MSWAN_1003MSWAN_0046	MSWAN_2320	MSWAN_1552	MSWAN_1553	MSWAN_1269		MSWAN_2320	MSWAN_1552	MSWAN_1553	MSWAN_2040MSWAN_0114	MSWAN_2038MSWAN_1717	MSWAN_2039MSWAN_1716	MSWAN_0116	MSWAN_0113MSWAN_0115
21	A.Eur	Methanobacterium	M meth			MBMB1_1056MBMB1_2044MBMB1_0177	MBMB1_1563	MBMB1_1560	MBMB1_1561	MBMB1_0243MBMB1_1677	MBMB1_1678	MBMB1_1679	MBMB1_1680	MBMB1_1681	MBMB1_1676	MBMB1_1675	MBMB1_1674	MBMB1_1682MBMB1_1825	MBMB1_1686MBMB1_1822	MBMB1_1683MBMB1_1824	MBMB1_1157	MBMB1_1152	MBMB1_1151	MBMB1_1958	MBMB1_1274	MBMB1_1275	MBMB1_0927		MBMB1_1958	MBMB1_1274	MBMB1_1275	MBMB1_1663	MBMB1_1340MBMB1_1661	MBMB1_1339MBMB1_1662	MBMB1_0104	MBMB1_0103
22	A.Eur	Methanobacterium	M mfc			BRM9_0010BRM9_1256BRM9_2126BRM9_0697	BRM9_0799	BRM9_0796	BRM9_0797	BRM9_1713BRM9_2057BRM9_0930	BRM9_0931	BRM9_0932	BRM9_0933	BRM9_0934	BRM9_0929	BRM9_0928	BRM9_0927	BRM9_2156BRM9_0935	BRM9_2153BRM9_0939	BRM9_2155BRM9_0936	BRM9_1364	BRM9_1363	BRM9_1362	BRM9_2298	BRM9_0490	BRM9_0491			BRM9_2298	BRM9_0490	BRM9_0491	BRM9_0915	BRM9_0563BRM9_0913	BRM9_0562BRM9_0914	BRM9_0168	BRM9_0167
23	A.Eur	Methanobacterium	M mfi			DSM1535_1328DSM1535_1554DSM1535_0651DSM1535_1939	DSM1535_0761	DSM1535_0758	DSM1535_0759	DSM1535_1631DSM1535_0900	DSM1535_0901	DSM1535_0902	DSM1535_0903	DSM1535_0904	DSM1535_0899	DSM1535_0898	DSM1535_0897	DSM1535_0905DSM1535_1095	DSM1535_0909DSM1535_1092	DSM1535_0906DSM1535_1094	DSM1535_2055	DSM1535_2048	DSM1535_2047	DSM1535_1232	DSM1535_0471	DSM1535_0472			DSM1535_1232	DSM1535_0471	DSM1535_0472	DSM1535_0883	DSM1535_0881DSM1535_0544	DSM1535_0882DSM1535_0543	DSM1535_1486	DSM1535_1485
24	A.Eur	Methanobacterium	M mcub			MCBB_0775MCBB_0192MCBB_1709	MCBB_1819	MCBB_1816	MCBB_1817	MCBB_1144MCBB_1980	MCBB_1981	MCBB_1982	MCBB_1983	MCBB_1984	MCBB_1979	MCBB_1978	MCBB_1977	MCBB_1985	MCBB_1989	MCBB_1986	MCBB_1057	MCBB_1056	MCBB_1055	MCBB_2243	MCBB_1489	MCBB_1490			MCBB_2243	MCBB_1489	MCBB_1490	MCBB_1968MCBB_2030	MCBB_1580MCBB_1966	MCBB_1579MCBB_1967	MCBB_2028	MCBB_2031MCBB_2029
25	A.Eur	Methanobacterium	M msub			BK009_09540BK009_06300BK009_10640BK009_02930	BK009_06800	BK009_06785	BK009_06790	BK009_07380	BK009_07385	BK009_07390	BK009_07395	BK009_07400	BK009_07375	BK009_07370	BK009_07365	BK009_08295BK009_07405	BK009_08280BK009_07425	BK009_08290BK009_07410	BK009_02465	BK009_02470	BK009_02475	BK009_09050	BK009_05285	BK009_05290	BK009_03990		BK009_09050	BK009_05285	BK009_05290	BK009_10245BK009_07315	BK009_05685BK009_07305	BK009_05680BK009_07310	BK009_10255	BK009_10240BK009_10250
26	A.Eur	Methanobacterium	M metn			BK008_01890BK008_06265BK008_10650BK008_05220	BK008_02445	BK008_02430	BK008_02435	BK008_03035BK008_00460	BK008_03040	BK008_03045	BK008_03050	BK008_03055	BK008_03030	BK008_03025	BK008_03020	BK008_03970BK008_03060	BK008_03955BK008_03080	BK008_03965BK008_03065	BK008_10120	BK008_10125	BK008_10130	BK008_04670	BK008_00830	BK008_00835	BK008_11685		BK008_04670	BK008_00830	BK008_00835	BK008_05870BK008_02965	BK008_01230BK008_02955	BK008_01225BK008_02960	BK008_05880	BK008_05865BK008_05875
27	A.Eur	Methanobacterium	M mett			CIT01_01265CIT01_06685CIT01_09570	CIT01_07280	CIT01_07295	CIT01_07290	CIT01_00975CIT01_03605	CIT01_03610	CIT01_03615	CIT01_03620	CIT01_03625	CIT01_03600	CIT01_03595	CIT01_03590	CIT01_01115CIT01_03630	CIT01_01100CIT01_03650	CIT01_01110CIT01_03635				CIT01_05280	CIT01_08470	CIT01_08465			CIT01_05280	CIT01_08470	CIT01_08465	CIT01_01085CIT01_03560	CIT01_03550CIT01_08175	CIT01_03555CIT01_08180	CIT01_01075	CIT01_01080
28	A.Eur	Methanobacterium	M meto			CIT02_02055CIT02_06155CIT02_10685CIT02_07285	CIT02_10130	CIT02_10145	CIT02_10140	CIT02_09505CIT02_05770	CIT02_09500	CIT02_09495	CIT02_09490	CIT02_09485	CIT02_09510	CIT02_09515	CIT02_09520	CIT02_09480CIT02_08450	CIT02_09460CIT02_08465	CIT02_09475CIT02_08455	CIT02_02625	CIT02_02590	CIT02_02585	CIT02_07740	CIT02_11685	CIT02_11680			CIT02_07740	CIT02_11685	CIT02_11680	CIT02_09580	CIT02_09590CIT02_11280	CIT02_09585CIT02_11285	CIT02_06500	CIT02_06505
29	A.Eur	Methanobacterium	M meme			HYG87_01070HYG87_02755HYG87_07415HYG87_09960	HYG87_07910	HYG87_07925	HYG87_07920	HYG87_04960	HYG87_04965	HYG87_04970	HYG87_04975	HYG87_04980	HYG87_04955	HYG87_04950	HYG87_04945	HYG87_00780HYG87_04985	HYG87_00765HYG87_05005	HYG87_00775HYG87_04990	HYG87_01385	HYG87_01390	HYG87_01395	HYG87_06125	HYG87_08910	HYG87_08905	HYG87_10385		HYG87_06125	HYG87_08910	HYG87_08905	HYG87_04855	HYG87_04845HYG87_10360	HYG87_04850HYG87_10355		
30	A.Eur	Methanothermus	M mfv			Mfer_0074Mfer_0415	Mfer_0525	Mfer_0522	Mfer_0523	Mfer_0072Mfer_0779	Mfer_0780	Mfer_0781	Mfer_0782	Mfer_0783	Mfer_0778	Mfer_0777	Mfer_0776	Mfer_0784Mfer_0734	Mfer_0788Mfer_0731	Mfer_0785Mfer_0733				Mfer_0184	Mfer_0739	Mfer_0740			Mfer_0184	Mfer_0739	Mfer_0740	Mfer_0724Mfer_0727	Mfer_0729	Mfer_0728	Mfer_0694Mfer_0726	Mfer_0725Mfer_0695
31	A.Eur	Methanosarcina	M mba	Mbar_A1820	Mbar_A1821	Mbar_A2172	Mbar_A0432Mbar_A0202	Mbar_A0429Mbar_A0199	Mbar_A0430Mbar_A0200	Mbar_A1258Mbar_A2073Mbar_A1713Mbar_A0410	Mbar_A1259	Mbar_A1260	Mbar_A1261	Mbar_A1262	Mbar_A1257	Mbar_A1256	Mbar_A1255Mbar_A2072	Mbar_A0893	Mbar_A0897	Mbar_A0894	Mbar_A1952	Mbar_A1954	Mbar_A1953	Mbar_A2589	Mbar_A0639	Mbar_A0640	Mbar_A1599	Mbar_A1598	Mbar_A2589	Mbar_A0639	Mbar_A0640				Mbar_A1561	Mbar_A1562
32	A.Eur	Methanosarcina	M mby	MSBRM_2524	MSBRM_2525	MSBRM_2266	MSBRM_2757MSBRM_0626	MSBRM_2760MSBRM_0623	MSBRM_2759MSBRM_0624	MSBRM_2435MSBRM_0356MSBRM_2967MSBRM_0612	MSBRM_0357	MSBRM_0358	MSBRM_0359	MSBRM_0360	MSBRM_0355	MSBRM_0354	MSBRM_2436MSBRM_0353	MSBRM_0101	MSBRM_0097	MSBRM_0100	MSBRM_0713	MSBRM_0711	MSBRM_0712	MSBRM_1492	MSBRM_3200	MSBRM_3201	MSBRM_2859	MSBRM_2860	MSBRM_1492	MSBRM_3200	MSBRM_3201				MSBRM_2896	MSBRM_2895
33	A.Eur	Methanosarcina	M mbw	MSBRW_2915	MSBRW_2914	MSBRW_2569	MSBRW_0569MSBRW_0794	MSBRW_0572MSBRW_0797	MSBRW_0796MSBRW_0571	MSBRW_0590MSBRW_3022MSBRW_3466MSBRW_2666	MSBRW_3465	MSBRW_3464	MSBRW_3463	MSBRW_3462	MSBRW_3467	MSBRW_3468	MSBRW_3469MSBRW_2667	MSBRW_0105	MSBRW_0101	MSBRW_0104	MSBRW_2784	MSBRW_2782	MSBRW_2783	MSBRW_2140	MSBRW_0364	MSBRW_0363	MSBRW_3132	MSBRW_3133	MSBRW_2140	MSBRW_0364	MSBRW_0363				MSBRW_3169	MSBRW_3168
34	A.Eur	Methanosarcina	M mbar	MSBR2_2502	MSBR2_2503	MSBR2_0146	MSBR2_2715MSBR2_1752	MSBR2_2718MSBR2_1756	MSBR2_2717MSBR2_1755	MSBR2_2400MSBR2_2928MSBR2_1768MSBR2_2026	MSBR2_2025	MSBR2_2024	MSBR2_2023	MSBR2_2022	MSBR2_2027	MSBR2_2028	MSBR2_2401MSBR2_2029	MSBR2_2279	MSBR2_2283	MSBR2_2280	MSBR2_1663	MSBR2_1665	MSBR2_1664	MSBR2_0910	MSBR2_3160	MSBR2_3161	MSBR2_2817	MSBR2_2818	MSBR2_0910	MSBR2_3160	MSBR2_3161				MSBR2_2855	MSBR2_2854
35	A.Eur	Methanosarcina	M mbak	MSBR3_2535	MSBR3_2536	MSBR3_1067	MSBR3_2713MSBR3_2953	MSBR3_2950MSBR3_2710	MSBR3_2951MSBR3_2711	MSBR3_2456MSBR3_2146MSBR3_0127	MSBR3_2147	MSBR3_2148	MSBR3_2149	MSBR3_2150	MSBR3_2145	MSBR3_2144	MSBR3_2457MSBR3_2143	MSBR3_2340	MSBR3_2344	MSBR3_2341	MSBR3_1666	MSBR3_1668	MSBR3_1667	MSBR3_0798	MSBR3_3156	MSBR3_3157	MSBR3_1888	MSBR3_1887	MSBR3_0798	MSBR3_3156	MSBR3_3157					
36	A.Eur	Methanosarcina	M mac	MA_3606	MA_3607	MA_2912	MA_3862MA_1014	MA_3865MA_1011	MA_3864MA_1012	MA_1805MA_0272	MA_0273	MA_0274	MA_0275	MA_0276	MA_0271	MA_0270	MA_0269MA_1804	MA_4546	MA_4550	MA_4547	MA_3128	MA_3126	MA_3127	MA_2868	MA_4237	MA_4236	MA_0688	MA_0687	MA_2868	MA_4237	MA_4236					
37	A.Eur	Methanosarcina	M mma	MM_0495	MM_0496	MM_3180	MM_0686MM_2087	MM_2084MM_0689	MM_0688MM_2085	MM_2251MM_1543MM_0255	MM_1544	MM_1545	MM_1546	MM_1547	MM_1542	MM_1541	MM_1540MM_0256	MM_1240	MM_1244	MM_1241	MM_0387	MM_0389	MM_0388	MM_0056	MM_0980	MM_0979	MM_1844	MM_1843	MM_0056	MM_0980	MM_0979					
38	A.Eur	Methanosarcina	M mmaz	MmTuc01_0508	MmTuc01_0509	MmTuc01_3276	MmTuc01_0702	MmTuc01_2152	MmTuc01_2153	MmTuc01_0261MmTuc01_1608MmTuc01_2304	MmTuc01_1609	MmTuc01_1610	MmTuc01_1611	MmTuc01_1612	MmTuc01_1607	MmTuc01_1606	MmTuc01_0262MmTuc01_1605	MmTuc01_1281	MmTuc01_1285	MmTuc01_1282	MmTuc01_0395		MmTuc01_0396	MmTuc01_0062	MmTuc01_1010	MmTuc01_1009	MmTuc01_1920	MmTuc01_1919	MmTuc01_0062	MmTuc01_1010	MmTuc01_1009					
39	A.Eur	Methanosarcina	M mmj	MSMAS_0811	MSMAS_0810	MSMAS_1509	MSMAS_0628MSMAS_2598	MSMAS_0625MSMAS_2601	MSMAS_0626MSMAS_2600	MSMAS_2444MSMAS_1046MSMAS_3125	MSMAS_3124	MSMAS_3123	MSMAS_3122	MSMAS_3121	MSMAS_3126	MSMAS_3127	MSMAS_1045MSMAS_3128	MSMAS_0073	MSMAS_0069	MSMAS_0072	MSMAS_0915	MSMAS_0913	MSMAS_0914	MSMAS_1272	MSMAS_0319	MSMAS_0320	MSMAS_2838	MSMAS_2839	MSMAS_1272	MSMAS_0319	MSMAS_0320					
40	A.Eur	Methanosarcina	M mmac	MSMAC_0792	MSMAC_0791	MSMAC_2852	MSMAC_0630MSMAC_1822	MSMAC_1818MSMAC_0627	MSMAC_1820MSMAC_0628	MSMAC_2402MSMAC_3144MSMAC_2003	MSMAC_3143	MSMAC_3142	MSMAC_3141	MSMAC_3140	MSMAC_3145	MSMAC_3146	MSMAC_2399MSMAC_3147	MSMAC_0072	MSMAC_0068	MSMAC_0071	MSMAC_0918	MSMAC_0916	MSMAC_0917	MSMAC_2579MSMAC_2623	MSMAC_0323MSMAC_2578	MSMAC_2577MSMAC_0324	MSMAC_1592	MSMAC_1591	MSMAC_2579MSMAC_2623	MSMAC_0323MSMAC_2578	MSMAC_2577MSMAC_0324	MSMAC_2580			MSMAC_2582	MSMAC_2581
41	A.Eur	Methanosarcina	M mvc	MSVAZ_2627	MSVAZ_2626	MSVAZ_1285	MSVAZ_3015MSVAZ_0993	MSVAZ_0990MSVAZ_3012	MSVAZ_0991MSVAZ_3013	MSVAZ_0289MSVAZ_3003MSVAZ_0726MSVAZ_0402	MSVAZ_0288	MSVAZ_0287	MSVAZ_0286	MSVAZ_0285	MSVAZ_0290	MSVAZ_0291	MSVAZ_0292MSVAZ_0727	MSVAZ_3413	MSVAZ_3417	MSVAZ_3414	MSVAZ_2790	MSVAZ_2788	MSVAZ_2789	MSVAZ_1748	MSVAZ_3214	MSVAZ_3215	MSVAZ_2771	MSVAZ_2770	MSVAZ_1748	MSVAZ_3214	MSVAZ_3215					
42	A.Eur	Methanosarcina	M mek	MSKOL_2631	MSKOL_2630	MSKOL_1229	MSKOL_0965MSKOL_3022	MSKOL_3025MSKOL_0962	MSKOL_3024MSKOL_0963	MSKOL_0709MSKOL_0272MSKOL_0388	MSKOL_0271	MSKOL_0270	MSKOL_0269	MSKOL_0268	MSKOL_0273	MSKOL_0274	MSKOL_0710MSKOL_0275	MSKOL_3374	MSKOL_3378	MSKOL_3375	MSKOL_2782	MSKOL_2780	MSKOL_2781	MSKOL_1717	MSKOL_3182	MSKOL_3183	MSKOL_2764	MSKOL_2763	MSKOL_1717	MSKOL_3182	MSKOL_3183					
