48	A.Eur	Methanobacterium	M msub	BK009_07610	BK009_01775BK009_03140	BK009_04130	BK009_10795	BK009_10805
49	A.Eur	Methanobacterium	M metn	BK008_03265	BK008_10855BK008_09150	BK008_11825	BK008_06435	BK008_06445
50	A.Eur	Methanobacterium	M mett	CIT01_03850	CIT01_01905CIT01_08975	CIT01_09280	CIT01_02830	CIT01_02835
51	A.Eur	Methanobacterium	M meto	CIT02_09285	CIT02_03225CIT02_01855	CIT02_01080	CIT02_06015	CIT02_06010
52	A.Eur	Methanobacterium	M meme	HYG87_05130	HYG87_03440	HYG87_09655	HYG87_04415	HYG87_04410
53	A.Eur	Methanothermus	M mfv	Mfer_0395	Mfer_0690	Mfer_1039	Mfer_0319	Mfer_0320
54	A.Eur	Methanopyrus	M mka	MK0898	MK0897	MK0587	MK1489	MK0971
55	A.Eur	Archaeoglobus	M afu	AF_0797	AF_0798	AF_2061	AF_0917	AF_2256
56	A.Eur	Archaeoglobus	M afg	AFULGI_00008790	AFULGI_00008800	AFULGI_00023290	AFULGI_00010030	AFULGI_00025500
57	A.Eur	Archaeoglobus	M apo	Arcpr_1290	Arcpr_1291	Arcpr_0054	Arcpr_1471	Arcpr_0406
58	A.Eur	Archaeoglobus	M ave	Arcve_1611	Arcve_1610	Arcve_1619	Arcve_0317	Arcve_0767
59	A.Eur	Archaeoglobus	M ast	Asulf_02116	Asulf_02117	Asulf_00245	Asulf_01226	Asulf_01561
60	A.Eur	Ferroglobus	M fpl	Ferp_0002	Ferp_0003	Ferp_1821	Ferp_0960	Ferp_0887
61	A.Eur	Geoglobus	M gac	GACE_2058	GACE_2059	GACE_2043	GACE_1169	GACE_1535
62	A.Eur	Geoglobus	M gah	GAH_00662	GAH_00663	GAH_00650	GAH_01892	GAH_00117
63	A.Eur	Methanosarcina	M mba	Mbar_A3415	Mbar_A3417Mbar_A3416	Mbar_A3418	Mbar_A1631	Mbar_A0855
64	A.Eur	Methanosarcina	M mby	MSBRM_1566	MSBRM_1567MSBRM_1568	MSBRM_1569	MSBRM_0533	MSBRM_0140
65	A.Eur	Methanosarcina	M mbw	MSBRW_1319	MSBRW_1317MSBRW_1318	MSBRW_1316	MSBRW_3100	MSBRW_0147
66	A.Eur	Methanosarcina	M mbar	MSBR2_0843	MSBR2_0841MSBR2_0842	MSBR2_0840	MSBR2_1845	MSBR2_2240
67	A.Eur	Methanosarcina	M mbak	MSBR3_1290	MSBR3_1291MSBR3_1292	MSBR3_1293	MSBR3_1916	MSBR3_2293
68	A.Eur	Methanosarcina	M mac	MA_1491	MA_1490MA_1489	MA_1488	MA_0714	MA_0135
69	A.Eur	Methanosarcina	M mma	MM_2494	MM_2495MM_2496	MM_2497	MM_1874	MM_1421
70	A.Eur	Methanosarcina	M mmj	MSMAS_2208	MSMAS_2206MSMAS_2207	MSMAS_2205	MSMAS_2813	MSMAS_3242
71	A.Eur	Methanosarcina	M mmac	MSMAC_2246	MSMAC_2247MSMAC_2248	MSMAC_2249	MSMAC_1625	MSMAC_3263
72	A.Eur	Methanosarcina	M mvc	MSVAZ_1513	MSVAZ_1511MSVAZ_1512	MSVAZ_1510	MSVAZ_2561	MSVAZ_3374
73	A.Eur	Methanosarcina	M mek	MSKOL_1454	MSKOL_1453MSKOL_1452	MSKOL_1451	MSKOL_2569	MSKOL_3335
74	A.Eur	Methanosarcina	M mls	MSLAZ_1446	MSLAZ_1444MSLAZ_1445	MSLAZ_1443	MSLAZ_0397	MSLAZ_3193
75	A.Eur	Methanosarcina	M metm	MSMTP_0959	MSMTP_0957MSMTP_0958	MSMTP_0956	MSMTP_2712	MSMTP_3136
76	A.Eur	Methanosarcina	M mef	MSWH1_1903	MSWH1_1901MSWH1_1902	MSWH1_1900	MSWH1_0464	MSWH1_3086
77	A.Eur	Methanosarcina	M meq	MSWHS_3168	MSWHS_3169MSWHS_3170	MSWHS_3171	MSWHS_0475	MSWHS_3295
78	A.Eur	Methanosarcina	M msj	MSSAC_1455	MSSAC_1456MSSAC_1457	MSSAC_1458	MSSAC_0660	MSSAC_0113
79	A.Eur	Methanosarcina	M msz	MSSIH_1500	MSSIH_1498MSSIH_1499	MSSIH_1497	MSSIH_0603	MSSIH_0103
80	A.Eur	Methanosarcina	M msw	MSSIT_1558	MSSIT_1556MSSIT_1557	MSSIT_1555	MSSIT_0634	MSSIT_0104
81	A.Eur	Methanosarcina	M mthr	MSTHT_0212	MSTHT_0213MSTHT_0214	MSTHT_0215	MSTHT_1404	MSTHT_1917
82	A.Eur	Methanosarcina	M mthe	MSTHC_0519	MSTHC_0517MSTHC_0518	MSTHC_0516	MSTHC_1885	MSTHC_1366
83	A.Eur	Methanosarcina	M mhor	MSHOH_2818	MSHOH_2816MSHOH_2817	MSHOH_2815	MSHOH_3512	MSHOH_3988
84	A.Eur	Methanosarcina	M mfz	AOB57_001365	AOB57_001355AOB57_001360	AOB57_001350	AOB57_005975	AOB57_008895
85	A.Eur	Methanococcoides	M mbu	Mbur_1302	Mbur_1303Mbur_1304	Mbur_1305	Mbur_1411	Mbur_1984
86	A.Eur	Methanococcoides	M mmet	MCMEM_1749	MCMEM_1252MCMEM_1750MCMEM_1751	MCMEM_1752	MCMEM_1896	MCMEM_0213
87	A.Eur	Methanococcoides	M melo	J7W08_07775	J7W08_07780J7W08_07785	J7W08_07790	J7W08_08440	J7W08_11135
88	A.Eur	Methanohalophilus	M mmh	Mmah_1608	Mmah_1609Mmah_1610	Mmah_1611	Mmah_1721	Mmah_0225
89	A.Eur	Methanohalophilus	M mhaz	BHR79_05680	BHR79_05675	BHR79_05670	BHR79_05100	BHR79_02385
90	A.Eur	Methanohalobium	M mev	Metev_0266	Metev_0265	Metev_0264	Metev_0504	Metev_2033
91	A.Eur	Methanosalsum	M mzh	Mzhil_1604	Mzhil_1605	Mzhil_1606	Mzhil_1840	Mzhil_1733
92	A.Eur	Methanolobus	M mpy	Mpsy_2559	Mpsy_2557Mpsy_2558	Mpsy_2556	Mpsy_2105	Mpsy_2175
93	A.Eur	Methanolobus	M mzi	HWN40_09690	HWN40_09685	HWN40_09680	HWN40_11685	HWN40_11360
94	A.Eur	Methanomethylovorans	M mhz	Metho_0952	Metho_0950Metho_0951	Metho_0949	Metho_2233	Metho_2079
95	A.Eur	Methanothrix	M mtp	Mthe_0221	Mthe_0284	Mthe_0159	Mthe_1438	Mthe_0158
96	A.Eur	Methanothrix	M mcj	MCON_1058	MCON_3335	MCON_0918	MCON_1062	MCON_0919
97	A.Eur	Methanothrix	M mhi	Mhar_0954	Mhar_0763	Mhar_1185	Mhar_0950	Mhar_1184
98	A.Eur	Methanospirillum	M mhu	Mhun_1253	Mhun_2970Mhun_2410	Mhun_1254	Mhun_2444	Mhun_0850
99	A.Eur	Methanocorpusculum	M mla	Mlab_1590	Mlab_0123	Mlab_1358	Mlab_0152	Mlab_1332
100	A.Eur	Methanoculleus	M mem	Memar_1838	Memar_0048Memar_0047	Memar_1837	Memar_2145Memar_2144	Memar_1194
101	A.Eur	Methanoculleus	M mbg	BN140_0551	BN140_0224BN140_1481	BN140_0552	BN140_1350BN140_1351	BN140_1824
102	A.Eur	Methanoculleus	M mema	MMAB1_0691	MMAB1_0286MMAB1_1902	MMAB1_0692	MMAB1_1720MMAB1_1721	MMAB1_2356
103	A.Eur	Methanoculleus	M mchk	MchiMG62_21410	MchiMG62_02390	MchiMG62_21400	MchiMG62_24560MchiMG62_24570	MchiMG62_13570
104	A.Eur	Methanoculleus	M msum	OH143_03440	OH143_07020OH143_07030	OH143_03435	OH143_05010OH143_05005	OH143_00185
105	A.Eur	Methanolacinia	M mpi	Mpet_0714	Mpet_2579Mpet_0331	Mpet_0719	Mpet_1887Mpet_1889	Mpet_1209
106	A.Eur	Methanoplanus	M mend	L6E24_05040	L6E24_06540	L6E24_05015	L6E24_01005	L6E24_12415
107	A.Eur	Methanofollis	M maqe	RJ40_09445	RJ40_08105	RJ40_09450	RJ40_06725	RJ40_02875
108	A.Eur	Methanogenium	M mou	OU421_00075	OU421_04860OU421_06495	OU421_00050	OU421_09600	OU421_12030
109	A.Eur	Methanomicrobium	M manq	L1994_07995	L1994_05745L1994_09265	L1994_07970	L1994_03845L1994_06850	L1994_06160
110	A.Eur	Methanoregula	M mbn	Mboo_2201	Mboo_0038Mboo_0040	Mboo_2198	Mboo_0117	Mboo_1380
111	A.Eur	Methanoregula	M mfo	Metfor_0519	Metfor_0137Metfor_0135	Metfor_0523	Metfor_0245	Metfor_1830
112	A.Eur	Methanosphaerula	M mpl	Mpal_0976	Mpal_0050Mpal_0411	Mpal_0429	Mpal_2578	Mpal_0783
113	A.Eur	Methanocella	M mpd	MCP_2458	MCP_2457MCP_2456	MCP_2460	MCP_1915	MCP_1297MCP_2474
114	A.Eur	Methanocella	M mez	Mtc_0996	Mtc_0997Mtc_0998	Mtc_2397	Mtc_1637	Mtc_0102
115	A.Eur	Methanocella	M rci	RCIX461	RCIX460RCIX459	RCIX464	RRC453	RRC379
116	A.Eur	Halobacterium	M hal	VNG_1937C	VNG_1938C	VNG_1935C	VNG_1429C	VNG_2586C
117	A.Eur	Halobacterium	M hsl	OE_3722F	OE_3723R	OE_3721F	OE_3057F	OE_4628R
118	A.Eur	Halobacterium	M hdl	HALDL1_14660	HALDL1_14670	HALDL1_14650	HALDL1_12565	HALDL1_03005
119	A.Eur	Halobacterium	M hhb	Hhub_3263	Hhub_3265	Hhub_3261	Hhub_2871	Hhub_1107
120	A.Eur	Halobacterium	M hags	JT689_09125	JT689_09130	JT689_09120	JT689_07140	JT689_11895
121	A.Eur	Halobacterium	M habo	JRZ79_07535	JRZ79_07540	JRZ79_07530	JRZ79_05575	JRZ79_10375
122	A.Eur	Halobacterium	M hno	LT974_13105	LT974_13120	LT974_13095	LT974_11120	LT974_14740
123	A.Eur	Halobacterium	M hlu	LT972_01725	LT972_01715	LT972_01735	LT972_03675	LT972_12965
124	A.Eur	Halobacterium	M hanr	LJ422_07795	LJ422_07800	LJ422_07790	LJ422_05825	LJ422_10460
125	A.Eur	Halalkalicoccus	M hje	HacjB3_04935	HacjB3_04925	HacjB3_04940	HacjB3_07015	HacjB3_13300
126	A.Eur	Halodesulfurarchaeum	M halh	HTSR_1969	HTSR_1968	HTSR_1970	HTSR_0535	HTSR_1621
127	A.Eur	Halodesulfurarchaeum	M hhsr	HSR6_2044	HSR6_2043	HSR6_2045	HSR6_0519	HSR6_1689
128	A.Eur	Halanaeroarchaeum	M hsu	HLASF_1950	HLASF_1952	HLASF_1949	HLASF_1691	HLASF_1128HLASF_0415
129	A.Eur	Halanaeroarchaeum	M hsf	HLASA_1936	HLASA_1938	HLASA_1935	HLASA_1678	HLASA_0414HLASA_1117
130	A.Eur	Salarchaeum	M salr	FQU85_06450	FQU85_06460	FQU85_06440	FQU85_12630	FQU85_03595
131	A.Eur	Halarchaeum	M halr	EFA46_002120	EFA46_002145	EFA46_002105	EFA46_000610	EFA46_004745
132	A.Eur	Halocatena	M haad	MW046_01290	MW046_12090	MW046_01295	MW046_04935	MW046_10010
133	A.Eur	Halorussus	M halx	M0R89_03580	M0R89_03565	M0R89_03585	M0R89_00415	M0R89_08690
134	A.Eur	Halorussus	M haxz	M0R88_03790	M0R88_03780	M0R88_03795	M0R88_00425	M0R88_08900
135	A.Eur	Salinarchaeum	M sali	L593_00095	L593_13865	L593_00100	L593_00185	L593_00130
136	A.Eur	Salinarchaeum	M saim	K0C01_04280	K0C01_04275	K0C01_04285	K0C01_03595	K0C01_04825
137	A.Eur	Natranaeroarchaeum	M hara	AArcS_2530	AArcS_2531	AArcS_2544	AArcS_1459	AArcS_2337
138	A.Eur	Haloarcula	M hma	rrnAC3279	rrnAC3278	rrnAC3282	rrnAC0051	rrnAC2436
139	A.Eur	Haloarcula	M hhi	HAH_0520	HAH_0519	HAH_0521	HAH_0810	HAH_2869HAH_4273
140	A.Eur	Haloarcula	M hhn	HISP_02695	HISP_02690	HISP_02700	HISP_04195	HISP_14585HISP_16585
141	A.Eur	Haloarcula	M hab	SG26_10485	SG26_10480	SG26_10490	SG26_11910	SG26_00985SG26_06725
142	A.Eur	Haloarcula	M hta	BVU17_02565	BVU17_02560	BVU17_02580	BVU17_03985	BVU17_13955
143	A.Eur	Haloarcula	M halj	G9465_17520	G9465_17525	G9465_17515	G9465_13585	G9465_05270
144	A.Eur	Haloarcula	M hsin	KDQ40_10915	KDQ40_10920	KDQ40_10900	KDQ40_09460	KDQ40_15115
145	A.Eur	Natronomonas	M nph	NP_2398A	NP_2394A	NP_2400A	NP_2028A	NP_1054A
146	A.Eur	Natronomonas	M nmo	Nmlp_2441	Nmlp_3320	Nmlp_2440	Nmlp_3454	Nmlp_1134
147	A.Eur	Natronomonas	M nho	HWV23_01190	HWV23_01195	HWV23_14450	HWV23_03700	HWV23_07745
148	A.Eur	Natronomonas	M nsal	HWV07_16070	HWV07_16080	HWV07_16065	HWV07_19045	HWV07_10105
149	A.Eur	Halorhabdus	M hut	Huta_1304	Huta_1308	Huta_1302	Huta_0762	Huta_1396
150	A.Eur	Halorhabdus	M hti	HTIA_1196	HTIA_1198	HTIA_1195	HTIA_0655	HTIA_1289
151	A.Eur	Halorhabdus	M hala	Hrd1104_08990	Hrd1104_08980	Hrd1104_08995	Hrd1104_04245	Hrd1104_10090
152	A.Eur	Halomicrobium	M hmu	Hmuk_1415	Hmuk_1418	Hmuk_1414	Hmuk_2581	Hmuk_0342
153	A.Eur	Halomicrobium	M halz	E5139_10230	E5139_10245	E5139_10225	E5139_00175	E5139_04995
154	A.Eur	Halomicrobium	M hall	LC1Hm_0632	LC1Hm_0634	LC1Hm_0631	LC1Hm_1922	LC1Hm_2871
155	A.Eur	Halomicrobium	M hazp	GBQ70_10225	GBQ70_10240	GBQ70_10220	GBQ70_00175	GBQ70_04990
156	A.Eur	Halorientalis	M hali	BV210_12050	BV210_12040	BV210_12055	BV210_16050	BV210_10790
157	A.Eur	Halapricum	M hsn	DV733_02250	DV733_02265	DV733_02240	DV733_11815	DV733_10445
158	A.Eur	Halapricum	M hds	HSR122_0583	HSR122_0697	HSR122_0586	HSR122_1780	HSR122_0386HSR122_2881
159	A.Eur	Halosimplex	M hrr	HZS55_07080	HZS55_04965	HZS55_07085	HZS55_20720	HZS55_02150
160	A.Eur	Halosimplex	M hpel	HZS54_07640	HZS54_05045	HZS54_07645	HZS54_24170	HZS54_01600
161	A.Eur	Halosimplex	M hlt	I7X12_07100	I7X12_07290	I7X12_07095	I7X12_15205	I7X12_11145
162	A.Eur	Halococcoides	M harc	HARCEL1_07480	HARCEL1_05825	HARCEL1_07495	HARCEL1_06895	HARCEL1_05635
163	A.Eur	Halococcus	M hdo	MUK72_01415	MUK72_01425	MUK72_01410	MUK72_11245	MUK72_11300
164	A.Eur	Salinirubellus	M ssai	N0B31_11710	N0B31_11700	N0B31_11715	N0B31_08175	N0B31_17580
165	A.Eur	Haloquadratum	M hwa	HQ_3125A	HQ_3127A	HQ_3149A	HQ_3012A	HQ_3153A
166	A.Eur	Haloquadratum	M hwc	Hqrw_3666	Hqrw_3668	Hqrw_3691	Hqrw_3528	Hqrw_3696
167	A.Eur	Haloferax	M hvo	HVO_2201	HVO_2198	HVO_2202	HVO_2479	HVO_1936
168	A.Eur	Haloferax	M hme	HFX_2258	HFX_2254	HFX_2259	HFX_2485	HFX_2029
169	A.Eur	Haloferax	M hgi	ABY42_11020	ABY42_11005	ABY42_11025	ABY42_12390	ABY42_09435
170	A.Eur	Haloferax	M hale	G3A49_14445	G3A49_14430	G3A49_14450	G3A49_15620	G3A49_12670
171	A.Eur	Haloferax	M hls	KU306_02045	KU306_02070	KU306_02040	KU306_00535	KU306_02845
172	A.Eur	Haloferax	M hln	SVXHx_2367	SVXHx_2370	SVXHx_2366	SVXHx_2123	SVXHx_2683
173	A.Eur	Halogeometricum	M hbo	Hbor_06390	Hbor_06350	Hbor_06400	Hbor_11120	Hbor_05320
174	A.Eur	Haloplanus	M haq	DU484_16965	DU484_16980	DU484_16960	DU484_13470	DU484_03670
175	A.Eur	Haloplanus	M haj	DU500_00010	DU500_00025	DU500_00005	DU500_13495	DU500_04155
176	A.Eur	Haloplanus	M haer	DU502_15180	DU502_15190	DU502_15175	DU502_10730	DU502_01685
177	A.Eur	Haloplanus	M hra	EI982_15055	EI982_15065	EI982_15465	EI982_01655	EI982_11690
178	A.Eur	Haloprofundus	M halm	FCF25_02485	FCF25_02470	FCF25_02490	FCF25_04540	FCF25_00720
179	A.Eur	Halorubrum	M hla	Hlac_1894	Hlac_2018	Hlac_1893	Hlac_2334	Hlac_1679
180	A.Eur	Halorubrum	M halp	DOS48_09145	DOS48_10705	DOS48_09140	DOS48_11785	DOS48_08285
181	A.Eur	Halorubrum	M halb	EKH57_01600	EKH57_14575	EKH57_01595	EKH57_13340	EKH57_01805
182	A.Eur	Halorubrum	M hezz	EO776_09575	EO776_10065	EO776_09580	EO776_12975	EO776_10905
183	A.Eur	Halorubrum	M halq	Hrr1229_010315	Hrr1229_009800	Hrr1229_010320	Hrr1229_009040	Hrr1229_013650
184	A.Eur	Halorubrum	M hss	J7656_06505	J7656_05370	J7656_06495	J7656_03315	J7656_06820
185	A.Eur	Halorubrum	M hsai	HPS36_12025	HPS36_10585	HPS36_12020	HPS36_08660	HPS36_12230
186	A.Eur	Halorubrum	M hazz	KI388_08020	KI388_09380	KI388_08025	KI388_11530	KI388_07780
187	A.Eur	Salinigranum	M srub	C2R22_17220	C2R22_17195	C2R22_17235	C2R22_11755	C2R22_17155
188	A.Eur	Halohasta	M hae	halTADL_3054	halTADL_3053	halTADL_3055	halTADL_0704	halTADL_0320halTADL_1345
189	A.Eur	Halolamina	M haln	B4589_007615	B4589_007640	B4589_007605	B4589_005915	B4589_005890
190	A.Eur	Halobaculum	M halg	HUG10_08915	HUG10_09405	HUG10_08930	HUG10_03145	HUG10_11075
191	A.Eur	Halobaculum	M halu	HUG12_07185	HUG12_06420	HUG12_07215	HUG12_13710	HUG12_05615
192	A.Eur	Halobaculum	M hmp	K6T50_06445	K6T50_07215	K6T50_06465	K6T50_01380	K6T50_07945
193	A.Eur	Halobaculum	M hre	K6T36_06220	K6T36_06985	K6T36_06235	K6T36_01180	K6T36_07780
194	A.Eur	Halobaculum	M hrm	K6T25_09565	K6T25_08820	K6T25_09555	K6T25_00130	K6T25_08040
195	A.Eur	Halobaculum	M hacb	Hbl1158_13140	Hbl1158_13555	Hbl1158_13125	Hbl1158_08300	Hbl1158_14410
196	A.Eur	Halalkaliarchaeum	M hdf	AArcSl_2518	AArcSl_2517	AArcSl_2530	AArcSl_0948	AArcSl_2524AArcSl_2462
197	A.Eur		M hah	Halar_2226	Halar_2231	Halar_2225	Halar_1768	Halar_1771
198	A.Eur	Haloterrigena	M htu	Htur_0642	Htur_0645	Htur_0640	Htur_1894	Htur_3571
199	A.Eur	Haloterrigena	M hsal	JMJ58_05905	JMJ58_05895	JMJ58_05915	JMJ58_19920	JMJ58_10500
200	A.Eur	Haloterrigena	M hakz	J0X25_10530J0X25_19505	J0X25_10550J0X25_19475	J0X25_10520J0X25_19340	J0X25_16190	J0X25_05565
201	A.Eur	Natrialba	M nmg	Nmag_2633	Nmag_2637	Nmag_2631	Nmag_0613	Nmag_1581
202	A.Eur	Halopiger	M hxa	Halxa_1896	Halxa_1693	Halxa_1898	Halxa_2708	Halxa_3409
203	A.Eur	Natrinema	M nat	NJ7G_3940	NJ7G_3947	NJ7G_3939	NJ7G_0764	NJ7G_2904
204	A.Eur	Natrinema	M npe	Natpe_3128	Natpe_3133	Natpe_3127	Natpe_2234	Natpe_0252
205	A.Eur	Natrinema	M nvr	FEJ81_14715	FEJ81_14745FEJ81_22750	FEJ81_14710	FEJ81_10100	FEJ81_01425
206	A.Eur	Natrinema	M npl	FGF80_13915	FGF80_13885	FGF80_13920	FGF80_01720	FGF80_09570
207	A.Eur	Natrinema	M nay	HYG81_17930	HYG81_17945	HYG81_17925	HYG81_00920	HYG81_09340
208	A.Eur	Natrinema	M haly	HYG82_19875	HYG82_19890	HYG82_19870	HYG82_02660	HYG82_12025
209	A.Eur	Natrinema	M hjt	DVR14_05765	DVR14_05790	DVR14_05760	DVR14_23350DVR14_19220	DVR14_10655
210	A.Eur	Natrinema	M hlo	J0X27_17400	J0X27_17425	J0X27_17395	J0X27_01635	J0X27_12160
211	A.Eur	Natronobacterium	M nge	Natgr_1125	Natgr_1100	Natgr_1126	Natgr_0322	Natgr_2296
212	A.Eur	Halovivax	M hru	Halru_0972	Halru_2256	Halru_0971	Halru_1715	Halru_2720
213	A.Eur	Halovivax	M halv	NGM15_07105	NGM15_13950NGM15_17035	NGM15_07100	NGM15_03890	NGM15_10285
214	A.Eur	Natronococcus	M nou	Natoc_0463	Natoc_0467	Natoc_0462	Natoc_3578	Natoc_2481
215	A.Eur	Halostagnicola	M hlr	HALLA_06785	HALLA_06755	HALLA_06790	HALLA_12590	HALLA_18430
216	A.Eur	Halobiforma	M hlc	CHINAEXTREME017	CHINAEXTREME016	CHINAEXTREME018	CHINAEXTREME128	CHINAEXTREME069
217	A.Eur	Natrarchaeobaculum	M naj	B1756_10645	B1756_06090	B1756_17595	B1756_01600	B1756_04335
218	A.Eur	Natrarchaeobaculum	M nag	AArcMg_3247	AArcMg_3390	AArcMg_3218	AArcMg_2242	AArcMg_0284
219	A.Eur	Natrarchaeobaculum	M nan	AArc1_3157	AArc1_3296	AArc1_3127	AArc1_1444	AArc1_0294
